review_11,review_12,review_13
"Selamat hari Kamis semuanya! Selamat bekerja dan semoga harimu menyenangkan ya 🙉 Hari ini Cimil mau review salah satu makanan western. Jujur saja Cimil tidak kecewa karena apa yang Cimil harapkan jauh dari ekspektasi. So far rasanya enak, tapi fettucini-nya kurang lama direbus jadi masih keras dan rasanya masih mentah banget. Bumbu-bumbu dan udangnya sudah cukup beraroma dan lezat. Sarannya kalau mau ngasih spaghetti atau fettucini lebih baik dimasak lebih lembut dan lebih matang. Saran Cimil juga cobain menu-menu lainnya. Kayaknya aku salah pesan cimil, mungkin menu-menu lainnya lebih menggugah selera. So far tempatnya bagus banget buat acara-acara seperti ulang tahun, bridal shower, bahkan acara keluarga. 📌Opiopio Cafe & Grill📍Plaza 3 Pondok Indah Blok F No 4-5, lantai 5, Jl TB simatupang, Jakarta Selatan💰IDR 65-70K📷 dalam bingkai: Fettucini Aglio Lio📸 diambil sendiri dengan iphone 6#cicingemil #foodies24hours #jakartafoodies #kulinerjakartaselatan","Follow instagram saya @oppakuliner Suasana tempat ini mantap banget, dengan konsep indoor dan rooftop, cocok banget buat acara bridal shower atau acara anak muda lainnya. Keren dari segi suasana. Pelayanannya juga bagus dan cepat. Untuk menunya ada western dan asian food. Nasi goreng kampungnya enak dan indonesia banget, grilled beef enoki-nya menarik karena baru pertama kali oppa makan beef enoki dan rasanya lumayan enak walaupun gak hancur dimulut, ribs-nya mantap banget, wajib pesan di sini. Burgernya juga enak dan charcoal-nya pas (jadi burgernya hitam). Menu lainnya oke punya karena yang masak mantan koki istana era SBY","Kemarin dapat undangan dari Ko Tirta Lie ke tempat ini jadi makasih banyak ya Ko Tirta atas undangannya! Nah kita sama foodies yang lain janjian ke sini sekitar jam 5 sore soalnya tempat ini kayak rooftop yang dari luar gak keliatan kayak rooftop tapi pas masuk ke dalam keren banget, berasa kita ada di sana. Jujur kaget juga sih karena dari luar kayak ruko biasa tapi ternyata dalamnya bagus banget. Rooftop di tempat ini konsepnya taman jadi adem + suasananya nyaman banget. Makanya cocok banget kalau kita janjian di sore hari soalnya rooftopnya adem banget kalau siang, cuma sayang kemarin mendung jadi tidakkelihatan sunsetnya. Apalagi kemarin kita disuguhkan hampir semua menu yang ada di tempat ini sampai ada satu menu yang tidak sempat aku foto dan aku tidak tahu namanya tapi aku coba semua, tapi ada satu menu baru alias belum dilaunching tapi kita berkesempatan mencoba menu itu. Dari semua menu yang disuguhkan, untuk makanan pembuka, favoritku adalah sejenis lumpia karena renyah dan tentunya kalau di lidah enak. Untuk makanan utama, favoritku adalah yang masuk dalam menu baru dari tempat ini yaitu beef enoki karena rasanya benar-benar gurih, mantap banget. Btw, aku tidak begitu tahu apakah beef enoki masuk dalam makanan utama atau makanan pembuka, tapi intinya enak banget. Untuk makanan penutup, menurutku enak sekali yaitu cempedak goreng karena rasa cempedaknya benar-benar manis alias sudah matang di pohon jadi rasanya manis banget. Aku juga tidak begitu tahu nama asli cempedak goreng yang ada di menu ini, tapi sekali lagi, enak sekali. Untuk harga menurut saya tidak murah untuk restoran yang berkonsep rooftop karena selama ini harga rooftop memang mahal, apalagi tempat ini juga menyediakan menu-menu yang lezat, artinya bukan hanya menjual tempat saja seperti istilahnya sekarang. Jadi tempat ini rekomended untuk dijadikan tempat nongkrong di rooftop sekitar Pondok Indah"
mencoba cafe ini yang cukup dekat kantor. Parkirnya mudah dan banyak mungkin karena lokasi bersama dengan klinik kecantikan juga. Untuk makanannya variasi tidak banyak tapi cukup menarik. mencoba fish dan  chips cukup enak juga. Pesan hot americano nya juga kopinya enak. Harga masih cukup standar cafe walaupun sedikit diatas karena porsinya sedang saja.,"Pertama kali masuk kafenya udah berasa hommy dan nyaman. Pilihan tempat duduk dalam ruangan dan luar ruangannya lumayan banyak. Menunya ada yang lokal maupun western, coffee maupun non coffee juga ada. Kita memesan :- mie tek-tek- soto betawi- ice blended regal coffee- caramel machiatoTadinya ga terlalu ekspektasi makanan lokalnya bakalan enak ya, tapi ternyata enak banget dengan harga yang cukup terjangkau dan porsi yang cukup banyak. Mie tek-tek nya bukan yang versi lokal banget rasanya, disajikan sama kerupuk dan acar. Didalamnya ada potongan ayam dan juga telur. Rasanya lebih ke tidak  pedas, berkuah, asin, gurih, tapi enak banget. untuk  soto betawinya disajikan bareng emping, nasi, sambal dan perasaan jeruk limau. Isian di kuahnya ada kenyang, daging yang empuk banget dan potogan tomat. Soto betawinya rasanya otentik ya.Untuk minuman semuanya juga enak ya, disajikan dengan porsi yang cukup besar. keseluruhan puas banget makan di sini karena terjangkau, enak dan porsinya juga lumayan banyak.","Cafe ini letaknya sebelah klinik kecantikan gitu, terus parkirannya juga lumayan lebar Dari pertama kali masuk kayak kecil, ternyata lumayan luas karena ada area luar ruangannya di belakang Lanjut review makanan minumannya ya 1. Iced Caramel Macchiato Rasa kopinya yang dipake lumayan kencang ya, tapi karena ada caramel nya jadi manis dan enak lagi.2. Iced Blended Regal CoffeeRasanya tidak terlalu manis, karena biasanya kalo regal kan terkenal manis banget, tapi karena kopinya lumayan kenceng jadi masih pas rasanya.3. Mie Tek-TekMie tek tek nya lumayan pedes ya untuk ukuran sedang, jadi misal tidak kuat pedes mending pesan yang tidak pedas. Walaupun bukan seperti mie tek tek jawa tapi rasanya masih enak, tidak eneg juga jadi cocok di lidah4. Soto BetawiRasa kuahnya gurih enak, dagingnya juga lumayan empuk.keseluruhan kalo temen2 mau sambil sekedar nongkrong entah nyemil atau makan berat bisa banget nih kesini"
"Kalau lagi ingin untuk Ketoprak, Ketoprak di @gelaelsupermarket MT Haryono adalah salah satu favorit saya. Selain enak rasanya, tempat nya juga bersih karena betidak   di dalam supermarket Gelael.Gado-gado dan ketoprak ini adalah salah satu menu dan alan dari resto Gelael. Nilai plus lagi, habis belanja , bisa langsung makan ketoprak donk atau sebaliknya.di lantai atas supermarket juga ada KFC dan makanan berat lainnya seperti soto ayam ya.📍GELAEL SIGNATURE Pancoran Jl Letjen Mt Haryono Kav 7 Tebet Barat, Jakarta","Hampir tiap weekend kemari, khususnya buat beli jajanan pasar dan kadang-kadang beli hot dog, jus, atau salad. Pastinya sesuai nama, Gelael Cafe ini juga sedia kopi, es krim, dan bahkan makanan berat. Hot dog Gelael dari dulu dikenal enak, hanya 15 ribu rupiah untuk ukuran reguler yang cukup mengenyangkan. Itu jadi salah satu jajanan favorit saya di sini, tapi yang paling favorit adalah pastel (7 ribu). Isi standar, sayur dan telur, tapi kulitnya selain renyah, buttery banget. Itu yang bikin saya suka. Gelael masih punya sederet jajanan pasar lain, kayak risol, kue bugis, bika ambon, lemper, panada dll di kisaran harga 4 ribu-9 ribu kalau tidak  salah. Yang terbaru ada semacam pastel yang terbuka, dengan alas kulit ala pastel dan topping kayak vla keju. Jajanan-jajanan ini bisa dimakan langsung di area kafenya (bayar dulu di kassa kafe tentunya), yang tidak terlalu besar tapi cukup nyaman.",Donutnya enak dan lembut banget nih. Pilihan rasa juga banyak dan rasanya enak semua sih. Harga masih oke lah.
"Cafe yang interiornya gemes2 bangett dia ada dalam ruangan dan luar ruanganny, disini aku pesen•Sea salt latte (3/5)kopinya gaterlalu kuat dan creamnya pas aku suka tapi sea salt nya gabegitu berasa• dan an shake latte (3,5/5)lumayan berasa dan annya dan tipikal kopi yang aku suka karena tidak terlalu kuat hihi•Creamy beef carbonara (4/5)creaamyy bangett juara topping beef sama jamur nya tidak pelit","Kafe ini ada di Dharmawangsa. Dari segi luas sebenarnya kafe ini tidak lah terlalu besar. Tipe mejanya sih bermacam2. Sayangnya menurutku tipe meja untuk buka laptop sendirian di ruang dalam ruangan itu lokasinya tidak terlalu nyaman. Jadinya untuk orang sepertiku tidak 100% merasa nyaman aja 😅 Meskipun aku akui secara umum desain kafe ini bagus dengan nuansa yang nyaman.Aku memesan Honey Shake Latte. Aku mengapresiasi rasa madunya yang terasa namun sama sekali tidak mengubah rasa ataupun tekstur kopinya. sehingga  rasa kopi creamy dingin manisnya itu terasa enak tidak berakhir. Salut 👌keseluruhan,menurutku Kaneki lebih cocok didatangi bersama. menurutku kafe ini lebih memfasilitasi kegiatan bersama, baik mengerjakan tugas ataupun nongkrong. Ya, kamu tidak akan kecewa . Selamat mencoba!","Main-main ke daerah Dharmawangsa, taunya ketemu sama salah satu Kafe ya estetik dan lucu sekali. Jadi Kaneki ini lokasi awalnya bukan disini, jadi kira2 baru 6 bulan mereka pindah ke Dharmawangsa. Nah arsitektur bangunan depan nya tuh suasananya udah berasa di jepang loh dan pas masuk ke dalam juga unik dan lucu banget, apalagi ada tanaman bunga jepang gitu. Paling penting nih buat cewe-cewe ada cermin buat kalian OOTD gitu hahaha 😍✨Untuk menu minuman Coffee - Non Coffee dan makanannya mulai yang rigan sampai berat juga ada ya di Kaneki. saya pesan best seller menu Coffee nya 'The Kaneki Shake Latte', sejujurnya saya suka banget rasanya enak dan creamy dan snacknya pesan 'French Fries', kentang goreng biasa sih cuma enak karena taburan rumput lautnya. Terus untuk air mineral disini di kasih gratis. Kakak2 Baristanya juga pada ramah banget . 😁The Kaneki Shake Latte Rp 30.000 (9/10)French Fries Rp 28.000 (8/10) keseluruhan, Kaneki ini sangat recommend buat kalian kunjungi ya!👍😊"
"Kopi kenangan lagi teman IG : HansdrataGuys siang ini ak minum kopi kenangan lagi nih, ini kopi salah satu favorite ak ya karena rasanya itu bener bener enak dan juga gangenin ya guys.. Untuk favorite kopi aku kopi kenangan mantan yang large dengan gula normal ya guys. Rasa kopi nya tebal dan pasti wangi nya bikin gangenin. Gula nya normal dan juga ice nya itu normal jadi pas kita minum seimbang antara semua nya keseluruhan kopi yang ramah di dompet dan seger di mulut ya kopi kenangan ya guys","Menu ke-1: Mocha Latte (28k): Rasanya cukup enak, dengan perpaduan espresso dan coklat yang pas tanpa ada yang mendominasi. Aroma kopinya terasa, dan rasanya juga tidak terlalu creamy dari susu. Menu ke-2: Coklat Salted Caramel (24k): Rasanya enak dan mengingatkan pada caramel latte, tetapi ini versi non-coffee. Manisnya pas meskipun ada tambahan caramel, namun sayangnya caramel-nya tidak terlalu cair. Menu ke-3: 1 Liter 100% Coklat: Rasanya tidak berair, malah cenderung tebal. Sebelum dituang ke gelas, sebaiknya diaduk dulu karena bubuk coklatnya sering menumpuk di bagian dasar botol. Rasanya tidak terlalu manis, jadi lebih baik dinikmati dengan es batu.",Es Kopi susu gula aren merupakan juara. Secara keseluruhan suka dengan tekstur lembutnya dengan kopi yang kuat dan rasa gula arennya.
"Malem-malem pengen minum kopi buat penambah tenaga ngerjaiin skripsi, pingin merasakan kopi yang baru karena bosen sama yang itu-itu aja, akhirnya memutuskan order kopi susu nya pukul satu. Rasanya pas di lidah ku yang suka kopi tidak  begitu kuat tapi ga begitu creamy juga. Harganya juga murah karena lagi ada promo. Akan melakukan pemesanan lagi pastinya....","Di jam segini, memang suka bingung mau nongkrong di mana, akhirnya saya ingat tempat ini. Kopinya menurut saya menarik, dengan rasa dan aroma yang khas, serta susunya yang nge-blend sempurna dengan kopinya. Suasana malam dari lantai 2 tempat ini sangat nyaman, ada angin semilir, dan pemandangan jalanan Jatiwaringin yang biasanya macet berubah jadi sepi dan hening ketika dilihat dari atas.","tempatnya berasa rumah banget, kalo sore yang doyan bengong pasti betah..apalagi yang rane.. kopinya juga creamy bagus deh pokokknya.."
Makanannya enak dan masuk akal di harga karena porsinya kenyang.Tempatnya nyaman ber-AC dan disedian colokan. Ada smoking area terpisah. Tapi lokasinya tidak  terlalu besar jadi mungkin bisa tidak  dapet tempat kalau di jam-jam ramai.,"Saya balik lagi ke Fillmore Coffee untuk mencoba menu baru mereka. Tempatnya nyaman, dan kita bisa duduk di atas area Egg Hotel. Saya mencoba Markisso, yaitu espresso dengan campuran markisa asal Ujung dan hint of orange. Sebelum diaduk, rasa markisanya sangat terasa seperti buah asli, tapi setelah diaduk, rasa markisanya sedikit berkurang, meskipun tetap menyegarkan. Kopinya tidak terlalu spicy di lidah saya. Saya juga mencoba Ricotta dan Berries Toast, dengan porsi yang pas dan ricotta cheese yang sangat banyak, cocok dimakan dengan berries-nya. Selain itu, kalian bisa mengambil air putih sendiri yang disediakan di bar.",Tempatnya oke banget. suasananya kayak kafe american style. nyaman banget ngopi berjam-jam disini.Aku pesen latte- hot coklat. Rasa coklat nya enak dan tidak terlalu kental. Rasa es dan an lattenya enak tapi tidak manis
"Kopi Tarik lumayan pekat tapi tidak terlalu manis, pas jadi ga bikin tidak  enak. Tempat biasa aja sih, area dalam ruangannya kecil, kalo area luar ruangan luas tp kalo hujan ya basah 😅","Lokasinya ada di backyard Chillax, saya dinner dengan memesan beberapa menu seperti Chicken Chop Rice, Laksa Mee Seafood, Kaya Butter, dan Hakkau. Chicken Chop jadi menu favorit saya, paling rekomendasi pakai saus mushroom, meskipun kadang rasa nasinya tidak konsisten—kali ini rasanya normal. Ayamnya tetap juara, enak dengan daging tebal berbalut tepung yang pas. Laksa Mee baru pertama kali saya coba, dan rasanya enak dengan isian seperti bakso ikan dan tahu, gurih dengan asin yang pas, lebih mantap lagi dengan sambal dan jeruk nipis. Kaya Butter biasa saja, tidak ada yang spesial. Hakkau-nya tiba tiba enak, udangnya besar dan manis, tapi ada kuah di dalamnya sehingga terasa seperti xiao long bao. Pelayanannya terbaik, meski sudah malam dan terlihat lelah, mereka tetap ceria dan murah senyum, sangat membantu.","Siang ini saya mampir ke sini karena sekalian mampir ke tempat lain. Tempatnya berupa stall kecil, tapi ada beberapa tempat duduk di dalam. Saya mencoba **Ice Kopi O (IDR 19k)**, yang di menu tertulis 18k, tapi karena pakai es, kena charge tambahan 1k. Kopinya masih oke untuk harga segini, saya request tanpa gula dan rasanya tidak terlalu asam. Gelasnya juga cukup besar."
"Hot Cappuccino di toby's tuh enak, tipenya tidak  manis, kopinya kuat, tapi nyaman dan tidak  bikin asam lambung kumat kok.. Klepon kuenya aku kurang cocok, tekstur bolunya terlalu kasar dan  kurang moist, manisnya dari gula merah, dan kelapanya masih parutan kasar.. Harga ngopi disini ber2 habis 200 ribu aja 😊","Kualitas makanan dan pelayanan baik, harga tidak terlalu murah dan tidak terlalu mahal, standard saja untuk  daerah pik. Cukup baik semua","Hi Hi! Saya sempat nongkrong di Toby’s dan coba pesan kue serta kopi, dan menurut saya ini best pick! Saya pesan **Milo Kue**, rasanya enak banget karena menggunakan coklat ganache sebagai pengganti cream, jadi teksturnya tidak lengket. Memang sedikit kemanisan menurut saya, tapi tetap enak banget. Selain itu, saya juga pesan **Affogato**, dan ini enak banget! Avocadonya terasa banget, menggunakan buah asli yang langsung diblender, bukan ekstrak. Semoga review ini membantu! 💅🏻✨"
"Datang ke Becca's Bakehouse yang betidak   di Muata Karang pas di depan apartement Riverside. Suasananya nyaman sih dengan pegaturan tempat duduk yang nyaman dan beratmosfer lovely dengan sentuhan pastel dan aksen kayu.Bagian dalam bisa ditempati serta bagian teras untuk suasana luar ruangan.Pesan Egg Mushroom Croissant dan Ovomaltine Croissant. Jujur croissant nya memang enak, garing keras dan dalamnya juga berminyak jadi enak deh pas semuanya. Egg Mushroom porsi telur dan jamurnya juga loyal, sayur dan tomatnya juga saling melengkapi satu sama lain. Ovomaltine juga enak, meski lumernya tidak berlebihan tapi nikmat aja rasa filling ovomaltinenya hagat-hagat berpadu dengan croissantnya yang enak juga.Menu makanan di sini bisa terbilang terbatas yah mungkin untuk fokus aja kali yah.Untuk minuman juga terbatas, ice lemon teh aja ga ada jadinya pesan Ice Lychee teh yang tidak   let down masa disajilan di dalam gelas plastik. Untun pesan Ice Caramel Latte baru disajikan di gelas beling, dan rasa kopi, pahit, dan manisnya pas di lidah. So seimbang.","Selama ini saya biasanya beli Becca lewat gojek, tapi untuk pertama kalinya saya beli langsung take away di store. Tempatnya nyaman dan masih ramai banget. Saya coba kopi susu gula aren, rasa kopinya tidak terlalu kuat tapi manisnya pas, enak! Kali ini saya juga coba croissant chocochip, dan ternyata saya lebih suka varian ini—benar-benar bikin nagih, jadi pengen lagi pas ngetik review ini.","**Truffle Cheese**: Ini favorit saya! Dulu pertama kali coba di Becca, pesan yang ini, dan sampai sekarang rasanya masih enak banget. **Tuna Sandwich**: Baru pertama kali pesan dan langsung suka, tunanya tidak pelit, lengkap dengan selada dan tomat yang bikin segar, jadi tidak bikin enek. **Ice Coklat**: Bukan tipe yang manis, tapi juga tidak pahit, rasanya pas dan cukup oke."
"Dari luar terlihat adem ayem, eh begitu masuk malah tidak kebagian meja saking ramenya. Dan tidak  nyangka juga interiornya estetik abis dengan toilet bersih dan wangi. Akhirnya nunggu meja kosong di bar dekat barista. Bisa dibilang ini kafe dengan terbaik cheese cake in town. tebal dan rasanya cheesy yang lembut abis gitu. Selain itu, yang terbaik di sini adalah hospitality-nya. Semua tamu diperlakukan ramah dan baik layaknya temen sendiri 👍","Ada tempat ngopi asik di Bendungan Hilir, lokasinya tidak terlalu jauh dari RSAL dan mudah ditemukan dengan mengikuti Maps. Tempatnya nyaman dengan seating area yang luas, banyak power outlet, pelayanannya ramah, dan waktu pelayanan-nya cepat. Setelah makan bakso, saya coba kopi signature mereka: **Tropical Latte (40k)**, latte dengan nuansa tropis yang creamy dan gurih, ada hints kelapa dan buah tropis yang tidak asam—saya suka banget. Lalu ada **Black Yuzu (45k)**, menu terbaru mereka, yaitu coldbrew dengan syrup yuzu, soda, dan hiasan dried lemon. Rasanya ringan, kopi yang soft, dan segar tanpa bikin perih di tenggorokan—enak banget. Harganya belum termasuk PPN, dan pelayanan bagus. Oya, kafe ini juga pet-friendly, jadi bisa bawa hewan peliharaan, asalkan tetap memperhatikan kenyamanan orang lain.","Kalau kalian cari coffee shop dengan kopi enak dan suasana tenang di daerah Benhil, coba mampir ke **@sohrecoffee**. Menurut saya, ini salah satu coffee shop dengan desain interior yang unik, terutama untuk daerah Benhil. Area barnya clean, simpel, dan proper, membuat suasananya semakin nyaman. Tempatnya memang tidak terlalu luas, tapi justru saya suka yang seperti ini—cozy dan intim, dengan seating hanya di dalam. Saya mencoba menu yang direkomendasikan barista, **Tropical Latte** (iced latte dengan tambahan sirup markisa), rasanya unik, tapi sepertinya saya lebih suka iced latte biasa karena kopi mereka sudah enak tanpa tambahan apapun. Fasilitasnya juga lengkap dengan kamar mandi, wifi, dan colokan."
